Unnamed: 0,stationId,id,stationName,rackTotCnt,stationLatitude,stationLongitude,address_name,region_1depth_name,region_2depth_name,region_3depth_name,main_address_no,sub_address_no,username,areaid
612,ST-1446,844,이촌2동 동원베네스트 아파트 앞,13,37.5271492,126.95516205,서울 용산구 이촌동 434,서울,용산구,이촌동,434.0,,bike58,58
613,ST-1615,845,용산 선인상가,24,37.53269958,126.96437836,서울 용산구 한강로2가 15-51,서울,용산구,한강로2가,15.0,51.0,bike61,61
614,ST-1721,846,용산중학교,17,37.54650116,126.9809494,서울 용산구 후암동 260,서울,용산구,후암동,260.0,,bike69,69
615,ST-2171,847,국방부민원실옆,15,37.53452301,126.97750092,서울 용산구 용산동3가 1-7,서울,용산구,용산동3가,1.0,7.0,bike62,62
616,ST-2172,848,삼각지12번 출구,10,37.53525925,126.97505188,서울 용산구 한강로1가 24-7,서울,용산구,한강로1가,24.0,7.0,bike62,62
617,ST-2173,849,삼각지 자이아파트,15,37.53607941,126.97341919,서울 용산구 한강로1가 50-1,서울,용산구,한강로1가,50.0,1.0,bike63,63
618,ST-2174,850,KCC용산월츠타워 ,15,37.53739929,126.96892548,서울 용산구 문배동 11-40,서울,용산구,문배동,11.0,40.0,bike64,64
618,ST-2174,850,KCC용산월츠타워 ,15,37.53739929,126.96892548,서울 용산구 문배동 11-40,서울,용산구,문배동,11.0,40.0,bike65,65
619,ST-2175,851,효창 푸르지오 앞,10,37.54047775,126.95811462,서울 용산구 효창동 274,서울,용산구,효창동,274.0,,bike62,62
620,ST-2176,852,청암자이APT(103동),20,37.53452682,126.9471817,서울 용산구 청암동 181,서울,용산구,청암동,181.0,,bike60,60
621,ST-2177,853,용산역 맞은편,10,37.52856827,126.96569061,서울 용산구 한강로2가 409-2,서울,용산구,한강로2가,409.0,2.0,bike59,59
622,ST-2178,854,HID 유족동지회 앞,10,37.53872681,127.00154877,서울 용산구 한남동 726-494,서울,용산구,한남동,726.0,494.0,bike65,65
623,ST-2179,855,이촌역5번출구 앞,15,37.52272415,126.97277069,서울 용산구 용산동5가 19-551,서울,용산구,용산동5가,19.0,551.0,bike56,56
624,ST-2181,857,현대 안성타워,15,37.53502274,126.9980545,서울 용산구 한남동 738-29,서울,용산구,한남동,738.0,29.0,bike62,62
625,ST-2182,858,녹사평역3번 출구,7,37.53440857,126.9868927,서울 용산구 용산동4가 10-4,서울,용산구,용산동4가,10.0,4.0,bike61,61
626,ST-2183,859,남산공원 야외식물원 앞,10,37.54188538,126.99586487,서울 용산구 이태원동 259-16,서울,용산구,이태원동,259.0,16.0,bike67,67
627,ST-2184,860,LG한강 자이아파트 앞,15,37.52069473,126.97097778,서울 용산구 이촌동 429,서울,용산구,이촌동,429.0,,bike55,55
628,ST-2187,863,이촌역2번 출구,15,37.52177048,126.977005,서울 용산구 용산동5가 17,서울,용산구,용산동5가,17.0,,bike56,56
629,ST-2188,864,순천향대학병원(한남오거리),10,37.53514099,127.00600433,서울 용산구 한남동 704-17,서울,용산구,한남동,704.0,17.0,bike62,62
630,ST-2189,865,하얏트호텔 앞,15,37.54079437,126.99784851,서울 용산구 한남동 산 10-138,서울,용산구,한남동,10.0,138.0,bike66,66
631,ST-2190,866,브라운스톤 남산아파트,10,37.551548,126.97686005,서울 용산구 후암동 458,서울,용산구,후암동,458.0,,bike68,68
632,ST-2191,867,서빙고역 광장(1번출구),10,37.51990891,126.98923492,서울 용산구 서빙고동 241-55,서울,용산구,서빙고동,241.0,55.0,bike54,54
633,ST-2192,868,롯데하이마트 용산점 앞,12,37.53722,126.96501923,서울 용산구 원효로2가 3-12,서울,용산구,원효로2가,3.0,12.0,bike63,63
634,ST-2239,869,노들섬 동측 앞,10,37.51729584,126.95914459,서울 용산구 이촌동 302-6,서울,용산구,이촌동,302.0,6.0,bike53,53
635,ST-2240,870,노들섬 서측 앞,10,37.51731873,126.95829773,서울 용산구 이촌동 302-146,서울,용산구,이촌동,302.0,146.0,bike53,53
636,ST-448,900,은평예술회관,22,37.60394287,126.92769623,서울 은평구 녹번동 85-3,서울,은평구,녹번동,85.0,3.0,bike51,51
637,ST-449,901,응암1동사무소,12,37.60097504,126.92695618,서울 은평구 응암동 96-2,서울,은평구,응암동,96.0,2.0,bike50,50
638,ST-450,902,진관동 은빛초등학교,12,37.64310837,126.91822052,서울 은평구 진관동 49-8,서울,은평구,진관동,49.0,8.0,bike44,44
639,ST-451,903,은평뉴타운 아이파크,22,37.64586639,126.92739105,서울 은평구 진관동 13-2,서울,은평구,진관동,13.0,2.0,bike51,51
640,ST-452,904,은평뉴타운 푸르지오,20,37.64867401,126.93070221,서울 은평구 진관동 1,서울,은평구,진관동,1.0,,bike52,52
641,ST-453,905,구파발역 2번출구,13,37.63623428,126.91899872,서울 은평구 진관동 86-31,서울,은평구,진관동,86.0,31.0,bike44,44
642,ST-454,906,연신내역 5번출구150M 아래,12,37.61721039,126.91957855,서울 은평구 대조동 199-28,서울,은평구,대조동,199.0,28.0,bike45,45
643,ST-455,907,CJ 드림시티,12,37.59949112,126.91686249,서울 은평구 응암동 91-9,서울,은평구,응암동,91.0,9.0,bike43,43
644,ST-456,908,구산역 4번출구,12,37.61318588,126.91735077,서울 은평구 갈현동 464-4,서울,은평구,갈현동,464.0,4.0,bike43,43
645,ST-457,909,백련산 힐스테이트 3차,12,37.58699417,126.92288208,서울 은평구 응암동 761-3,서울,은평구,응암동,761.0,3.0,bike47,47
646,ST-459,911,은평평화공원(역촌역4번출구),12,37.60558319,126.92293549,서울 은평구 녹번동 153-31,서울,은평구,녹번동,153.0,31.0,bike47,47
647,ST-460,912,응암오거리,12,37.58966064,126.91694641,서울 은평구 응암동 600-1,서울,은평구,응암동,600.0,1.0,bike43,43
648,ST-461,913,이마트 은평점,17,37.60070038,126.92012787,서울 은평구 응암동 90-15,서울,은평구,응암동,90.0,15.0,bike45,45
649,ST-462,914,새절역 2번출구,22,37.59079742,126.91365051,서울 은평구 신사동 352-2,서울,은평구,신사동,352.0,2.0,bike41,41
650,ST-463,915,증산역 4번출구,12,37.5843811,126.90989685,서울 은평구 증산동 168-2,서울,은평구,증산동,168.0,2.0,bike39,39
651,ST-464,916,평생학습관 앞,9,37.60784912,126.92132568,서울 은평구 역촌동 15-40,서울,은평구,역촌동,15.0,40.0,bike46,46
652,ST-465,917,녹번역 4번출구,11,37.60129929,126.93534851,서울 은평구 녹번동 55,서울,은평구,녹번동,55.0,,bike56,56
653,ST-467,919,서울혁신파크,12,37.60702515,126.93331146,서울 은평구 녹번동 11-3,서울,은평구,녹번동,11.0,3.0,bike54,54
654,ST-469,921,신도고등학교,12,37.63001633,126.91902924,서울 은평구 진관동 산 110-28,서울,은평구,진관동,110.0,28.0,bike45,45
655,ST-470,922,연신내역 4번출구,12,37.61780167,126.92196655,서울 은평구 대조동 207-1,서울,은평구,대조동,207.0,1.0,bike47,47
656,ST-471,923,국민은행 연서지점,12,37.62094879,126.92563629,서울 은평구 불광동 355,서울,은평구,불광동,355.0,,bike50,50
657,ST-472,924,메뚜기다리,17,37.62851715,126.92958069,서울 은평구 진관동 161-48,서울,은평구,진관동,161.0,48.0,bike52,52
658,ST-473,925,불광역 2번출구,10,37.60956573,126.93097687,서울 은평구 불광동 281-178,서울,은평구,불광동,281.0,178.0,bike53,53
659,ST-475,927,연신내역 3번출구 인근,12,37.61785507,126.9225235,서울 은평구 불광동 304-2,서울,은평구,불광동,304.0,2.0,bike47,47
660,ST-476,928,은평역사한옥박물관,17,37.64131546,126.93804169,서울 은평구 진관동 135-8,서울,은평구,진관동,135.0,8.0,bike57,57
661,ST-478,930,구 서부경찰서 건너편,9,37.60166168,126.92030334,서울 은평구 역촌동 41-62,서울,은평구,역촌동,41.0,62.0,bike46,46
662,ST-479,931,역촌파출소,22,37.60473633,126.91533661,서울 은평구 역촌동 62-21,서울,은평구,역촌동,62.0,21.0,bike42,42
663,ST-480,932,예일여중,12,37.61000443,126.91639709,서울 은평구 구산동 8-3,서울,은평구,구산동,8.0,3.0,bike43,43
664,ST-481,933,LG서비스 역촌점,12,37.61248398,126.91487885,서울 은평구 구산동 195-5,서울,은평구,구산동,195.0,5.0,bike42,42
665,ST-1020,934,신사동 성당,17,37.59714127,126.9095993,서울 은평구 신사동 41-3,서울,은평구,신사동,41.0,3.0,bike39,39
666,ST-1023,937,상림마을 롯데캐슬2단지 옆,17,37.64585114,126.92379761,서울 은평구 진관동 19-4,서울,은평구,진관동,19.0,4.0,bike48,48
667,ST-1024,938,금암 문화공원,17,37.64468384,126.91845703,서울 은평구 진관동 44-28,서울,은평구,진관동,44.0,28.0,bike44,44
668,ST-1025,939,은평구청 교차로,17,37.60169983,126.92742157,서울 은평구 응암동 82-31,서울,은평구,응암동,82.0,31.0,bike51,51
669,ST-1027,941,은평뉴타운 도서관,15,37.63722229,126.93330383,서울 은평구 진관동 88-1,서울,은평구,진관동,88.0,1.0,bike54,54
670,ST-1028,942,상림마을 생태공원,11,37.64408112,126.92928314,서울 은평구 진관동 10-1,서울,은평구,진관동,10.0,1.0,bike52,52
671,ST-1029,943,은평구청 보건소,12,37.60240173,126.9286499,서울 은평구 녹번동 84,서울,은평구,녹번동,84.0,,bike51,51
672,ST-1031,945,기자촌 사거리,12,37.63414001,126.93234253,서울 은평구 진관동 149-16,서울,은평구,진관동,149.0,16.0,bike53,53
673,ST-1032,946,독바위역 ,12,37.61843872,126.93288422,서울 은평구 불광동 13-33,서울,은평구,불광동,13.0,33.0,bike54,54
674,ST-1033,947,연신내 선일하이츠빌 정류소,12,37.62266922,126.91999054,서울 은평구 불광동 484-165,서울,은평구,불광동,484.0,165.0,bike45,45
675,ST-1034,948,디지털미디어 시티역 4번출구(DMC역),12,37.57720184,126.90235138,서울 은평구 증산동 239,서울,은평구,증산동,239.0,,bike36,36
676,ST-1035,949,연신내역 1번 출구 ,9,37.61978149,126.92080688,서울 은평구 불광동 487-2,서울,은평구,불광동,487.0,2.0,bike46,46
677,ST-1036,950,구산역 2번 출구 ,7,37.61077881,126.91735077,서울 은평구 역촌동 1-5,서울,은평구,역촌동,1.0,5.0,bike43,43
678,ST-1038,952,서울연신중학교,12,37.62265015,126.92524719,서울 은평구 불광동 400-52,서울,은평구,불광동,400.0,52.0,bike49,49
679,ST-1039,953,서울연신초등학교,12,37.6257782,126.92881775,서울 은평구 불광동 70-1,서울,은평구,불광동,70.0,1.0,bike51,51
680,ST-1329,954,은평뉴타운구파발9단지,12,37.64260864,126.92147827,서울 은평구 진관동 20-4,서울,은평구,진관동,20.0,4.0,bike46,46
681,ST-1331,956,응암시장교차로,11,37.59437561,126.91815948,서울 은평구 응암동 124-21,서울,은평구,응암동,124.0,21.0,bike44,44
682,ST-1479,958,신한은행 응암동 지점 앞,15,37.60036087,126.92281342,서울 은평구 응암동 98-69,서울,은평구,응암동,98.0,69.0,bike47,47
683,ST-1480,959,구파발10단지 인근,12,37.6436615,126.91455841,서울 은평구 진관동 72-6,서울,은평구,진관동,72.0,6.0,bike42,42
684,ST-1481,960,구파발역 환승센터,17,37.63825226,126.91945648,서울 은평구 진관동 산 100-24,서울,은평구,진관동,100.0,24.0,bike45,45
685,ST-1482,961,불광역 9번 출구,10,37.61096954,126.92980957,서울 은평구 불광동 281-109,서울,은평구,불광동,281.0,109.0,bike52,52
686,ST-1483,962,은평뉴타운 힐데스하임,12,37.63925934,126.91890717,서울 은평구 진관동 62-33,서울,은평구,진관동,62.0,33.0,bike44,44
687,ST-1484,963,대호프라자아파트,15,37.61442947,126.93257904,서울 은평구 불광동 631-1,서울,은평구,불광동,631.0,1.0,bike54,54
688,ST-1485,964,북한산힐스테이트 7차아파트,12,37.61654282,126.92512512,서울 은평구 불광동 643,서울,은평구,불광동,643.0,,bike49,49
689,ST-1486,965,서울특별시 은평병원,12,37.59347916,126.92318726,서울 은평구 응암동 232-3,서울,은평구,응암동,232.0,3.0,bike48,48
690,ST-1487,966,서울혁신파크1,12,37.60903168,126.93467712,서울 은평구 녹번동 5-29,서울,은평구,녹번동,5.0,29.0,bike55,55
691,ST-1488,967,서울혁신파크2,15,37.60890961,126.93241882,서울 은평구 녹번동 115-12,서울,은평구,녹번동,115.0,12.0,bike54,54
692,ST-1489,968,은평뉴타운 상림마을 13단지,9,37.64208984,126.92941284,서울 은평구 진관동 11,서울,은평구,진관동,11.0,,bike52,52
693,ST-1490,969,은평 지웰테라스,11,37.64385986,126.93187714,서울 은평구 진관동 9,서울,은평구,진관동,9.0,,bike53,53
694,ST-1674,971,역촌 센트레빌 아파트,12,37.60232925,126.90654755,서울 은평구 역촌동 233-5,서울,은평구,역촌동,233.0,5.0,bike38,38
695,ST-1751,972,수색역,22,37.58216095,126.89492798,서울 은평구 수색동 380-1,서울,은평구,수색동,380.0,1.0,bike32,32
696,ST-2241,973,제각말푸르지오 5-1단지 아파트,10,37.63734818,126.93584442,서울 은평구 진관동 136-45,서울,은평구,진관동,136.0,45.0,bike56,56
697,ST-2242,974,연신초등학교옆 마을마당,10,37.62672043,126.92901611,서울 은평구 불광동 70-1,서울,은평구,불광동,70.0,1.0,bike52,52
698,ST-2243,975,백련산 힐스테이트상가앞,10,37.59036255,126.92301178,서울 은평구 응암동 760,서울,은평구,응암동,760.0,,bike48,48
699,ST-2244,976,진관고등학교앞,10,37.64350891,126.92410278,서울 은평구 진관동 17,서울,은평구,진관동,17.0,,bike48,48
700,ST-2245,977,신도중학교앞,20,37.63310242,126.9315033,서울 은평구 진관동 148-31,서울,은평구,진관동,148.0,31.0,bike53,53
701,ST-2246,978,녹번 힐스테이트상가앞,20,37.60100937,126.93592834,서울 은평구 녹번동 282-4,서울,은평구,녹번동,282.0,4.0,bike56,56
702,ST-2247,979,원풍빌라앞,10,37.59186172,126.90608215,서울 은평구 신사동 178-9,서울,은평구,신사동,178.0,9.0,bike38,38
703,ST-2250,982,유니클로 은평점앞,10,37.60412598,126.92508698,서울 은평구 녹번동 81-15,서울,은평구,녹번동,81.0,15.0,bike49,49
704,ST-2252,984,상신초등학교앞 버스정류장,10,37.59580994,126.91026306,서울 은평구 신사동 30-52,서울,은평구,신사동,30.0,52.0,bike40,40
705,ST-2253,985,은평온누리약국앞,10,37.60119247,126.92638397,서울 은평구 응암동 96-12,서울,은평구,응암동,96.0,12.0,bike50,50
706,ST-2257,989,응암 꼬꼬닭치킨호프 앞,10,37.59181213,126.91483307,서울 은평구 응암동 585-50,서울,은평구,응암동,585.0,50.0,bike42,42
707,ST-2259,991,흥국사 정류장,10,37.6567688,126.94200897,서울 은평구 진관동 298-2,서울,은평구,진관동,298.0,2.0,bike58,58
708,ST-2260,992,북한산입구 정류장,10,37.65842819,126.94606018,서울 은평구 진관동 289,서울,은평구,진관동,289.0,,bike59,59
709,ST-2261,993,은평뉴타운 온뜨락아파트앞,25,37.63028717,126.91956329,서울 은평구 진관동 234-34,서울,은평구,진관동,234.0,34.0,bike45,45
710,ST-2262,994,북한산생태공원입구(교통섬),15,37.61050797,126.9385376,서울 은평구 불광동 637-5,서울,은평구,불광동,637.0,5.0,bike57,57
711,ST-2263,995,은평다목적체육관,15,37.63140869,126.92540741,서울 은평구 진관동 125,서울,은평구,진관동,125.0,,bike49,49
712,ST-2264,996,응암역 1번출구,10,37.59860611,126.91540527,서울 은평구 신사동 23-3,서울,은평구,신사동,23.0,3.0,bike42,42
713,ST-485,1001,광진교 남단 사거리(디지털프라자앞),17,37.54179382,127.12474823,서울 강동구 천호동 355,서울,강동구,천호동,355.0,,bike67,67
714,ST-486,1002,해공공원(천호동),12,37.54526138,127.12594604,서울 강동구 천호동 360,서울,강동구,천호동,360.0,,bike70,70
715,ST-487,1003,해공도서관앞,22,37.54395676,127.12548828,서울 강동구 천호동 360,서울,강동구,천호동,360.0,,bike69,69
716,ST-488,1004,삼성광나루아파트 버스정류장,12,37.55332947,127.1288681,서울 강동구 암사동 463-2,서울,강동구,암사동,463.0,2.0,bike76,76
717,ST-490,1006,롯데캐슬 115동앞,17,37.55486679,127.14279938,서울 강동구 암사동 414-2,서울,강동구,암사동,414.0,2.0,bike77,77
718,ST-491,1007,암사동 선사유적지,18,37.55955887,127.13087463,서울 강동구 암사동 139-2,서울,강동구,암사동,139.0,2.0,bike80,80
719,ST-492,1008,암사역 3번출구(국민은행앞),12,37.54957581,127.12718201,서울 강동구 암사동 512-18,서울,강동구,암사동,512.0,18.0,bike73,73
720,ST-493,1009,천호역4번출구(현대백화점),22,37.53866577,127.12424469,서울 강동구 천호동 572,서울,강동구,천호동,572.0,,bike65,65
721,ST-494,1010,강동세무서,22,37.53450775,127.13840485,서울 강동구 길동 459-3,서울,강동구,길동,459.0,3.0,bike61,61
722,ST-495,1011,LIGA 아파트 앞,22,37.53474426,127.13528442,서울 강동구 성내동 450-31,서울,강동구,성내동,450.0,31.0,bike62,62
723,ST-496,1012,서울 상운차량,17,37.53600693,127.12272644,서울 강동구 성내동 93-34,서울,강동구,성내동,93.0,34.0,bike63,63
724,ST-497,1013,강동구청역 1번 출입구,17,37.53071594,127.12098694,서울 강동구 성내동 319-33,서울,강동구,성내동,319.0,33.0,bike60,60
725,ST-498,1014,강동구평생학습관앞,17,37.55080032,127.14295197,서울 강동구 명일동 312-250,서울,강동구,명일동,312.0,250.0,bike74,74
